"Name","Source","Type Code","Type","Rarity","Attunement","Price (gp)","Price Formatted","Price Low","Price High","Confidence","Price Source","URL","Notes","Has Reference"
"Heliana's Guide to Monster Hunting (very rare)","Heliana's Guide to Monster Hunting","","Wondrous Item","Very Rare","No","10437.09","10,437 gp","8,349 gp","12,524 gp","Low","Algorithm","https://5e.tools/items.html#heliana's%20guide%20to%20monster%20hunting%20(very%20rare)_helianasguidetomonsterhunting","🤖","False"
"Hell Hound Cloak","Tales from the Yawning Portal","","Wondrous Item","Rare","Yes","2171.04","2,171 gp","1,736 gp","2,605 gp","Medium","Amalgamated (MSRP,DMPG)","https://5e.tools/items.html#hell%20hound%20cloak_tftyp","","True"
"Hellfire Arbalest","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","938.86","938 gp","751 gp","1,126 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20arbalest_bgdia","","True"
"Hellfire Battleaxe","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","885.71","885 gp","708 gp","1,062 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20battleaxe_bgdia","","True"
"Hellfire Bellow Flute","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20bellow%20flute_bgdia","","True"
"Hellfire Blackpowder Pistol","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","885.71","885 gp","708 gp","1,062 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20blackpowder%20pistol_bgdia","","True"
"Hellfire Blackpowder Rifle","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","926.86","926 gp","741 gp","1,112 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20blackpowder%20rifle_bgdia","","True"
"Hellfire Blowgun","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","861.72","861 gp","689 gp","1,034 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20blowgun_bgdia","","True"
"Hellfire Blunderbuss","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","933.88","933 gp","747 gp","1,120 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20blunderbuss_bgdia","","True"
"Hellfire Blunderbuss, Hand","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","885.71","885 gp","708 gp","1,062 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20blunderbuss,%20hand_bgdia","","True"
"Hellfire Boat Oar","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","897.71","897 gp","718 gp","1,077 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20boat%20oar_bgdia","","True"
"Hellfire Boomerang","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20boomerang_bgdia","","True"
"Hellfire Brass Knuckles","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20brass%20knuckles_bgdia","","True"
"Hellfire Butterfly Staff","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20butterfly%20staff_bgdia","","True"
"Hellfire Candlemaker's Club","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","926.86","926 gp","741 gp","1,112 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20candlemaker's%20club_bgdia","","True"
"Hellfire Catchpole","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","864.29","864 gp","691 gp","1,037 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20catchpole_bgdia","","True"
"Hellfire Cavalry Flail","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","2755.73","2,755 gp","2,204 gp","3,306 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20cavalry%20flail_bgdia","⚠️","True"
"Hellfire Cavalry Hammer","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","880.73","880 gp","704 gp","1,056 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20cavalry%20hammer_bgdia","","True"
"Hellfire Cavalry Pick","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","880.73","880 gp","704 gp","1,056 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20cavalry%20pick_bgdia","","True"
"Hellfire Chakram","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20chakram_bgdia","","True"
"Hellfire Claymore","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","920.69","920 gp","736 gp","1,104 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20claymore_bgdia","","True"
"Hellfire Club","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20club_bgdia","","True"
"Hellfire Composite Longbow","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","873.71","873 gp","698 gp","1,048 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20composite%20longbow_bgdia","","True"
"Hellfire Composite Shortbow","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20composite%20shortbow_bgdia","","True"
"Hellfire Dagger","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20dagger_bgdia","","True"
"Hellfire Dandelion Spear","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","892.73","892 gp","714 gp","1,071 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20dandelion%20spear_bgdia","","True"
"Hellfire Dart","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","812.43","812 gp","649 gp","974 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20dart_bgdia","","True"
"Hellfire Double Blade","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","864.29","864 gp","691 gp","1,037 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20double%20blade_bgdia","","True"
"Hellfire Double Spear","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","860.43","860 gp","688 gp","1,032 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20double%20spear_bgdia","","True"
"Hellfire Double-Bladed Scimitar","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","892.73","892 gp","714 gp","1,071 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20double-bladed%20scimitar_bgdia","","True"
"Hellfire Dragon Pistol","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","885.71","885 gp","708 gp","1,062 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20dragon%20pistol_bgdia","","True"
"Hellfire Dragon Rifle","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","911.0","911 gp","728 gp","1,093 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20dragon%20rifle_bgdia","","True"
"Hellfire Drive Shaft","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","964.15","964 gp","771 gp","1,156 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20drive%20shaft_bgdia","","True"
"Hellfire Elite Rapier","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","2748.71","2,748 gp","2,198 gp","3,298 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20elite%20rapier_bgdia","⚠️","True"
"Hellfire Fan","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20fan_bgdia","","True"
"Hellfire Field Spear","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20field%20spear_bgdia","","True"
"Hellfire Fighting Chain","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","855.45","855 gp","684 gp","1,026 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20fighting%20chain_bgdia","","True"
"Hellfire Fighting Chain, Brutal","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","867.45","867 gp","693 gp","1,040 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20fighting%20chain,%20brutal_bgdia","","True"
"Hellfire Fighting Chain, Hook","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","855.45","855 gp","684 gp","1,026 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20fighting%20chain,%20hook_bgdia","","True"
"Hellfire Fighting Chain, Sickle","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","855.45","855 gp","684 gp","1,026 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20fighting%20chain,%20sickle_bgdia","","True"
"Hellfire Flail","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","873.71","873 gp","698 gp","1,048 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20flail_bgdia","","True"
"Hellfire Flame Bellows","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","928.51","928 gp","742 gp","1,114 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20flame%20bellows_bgdia","","True"
"Hellfire Frying Pan","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","867.45","867 gp","693 gp","1,040 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20frying%20pan_bgdia","","True"
"Hellfire Gladiator Net","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","864.29","864 gp","691 gp","1,037 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20gladiator%20net_bgdia","","True"
"Hellfire Glaive","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","892.73","892 gp","714 gp","1,071 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20glaive_bgdia","","True"
"Hellfire Greataxe","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","920.69","920 gp","736 gp","1,104 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20greataxe_bgdia","","True"
"Hellfire Greatclub","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","901.58","901 gp","721 gp","1,081 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20greatclub_bgdia","","True"
"Hellfire Greatsword","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","918.02","918 gp","734 gp","1,101 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20greatsword_bgdia","","True"
"Hellfire Guardian Poleaxe","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","899.75","899 gp","719 gp","1,079 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20guardian%20poleaxe_bgdia","","True"
"Hellfire Halberd","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","892.73","892 gp","714 gp","1,071 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20halberd_bgdia","","True"
"Hellfire Hand Claws","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20hand%20claws_bgdia","","True"
"Hellfire Hand Crossbow","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","855.45","855 gp","684 gp","1,026 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20hand%20crossbow_bgdia","","True"
"Hellfire Handaxe","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20handaxe_bgdia","","True"
"Hellfire Heavy Crossbow","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","911.75","911 gp","729 gp","1,094 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20heavy%20crossbow_bgdia","","True"
"Hellfire Hooked Shortspear","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20hooked%20shortspear_bgdia","","True"
"Hellfire Hoopak","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20hoopak_bgdia","","True"
"Hellfire Iron Tea Kettle","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","873.71","873 gp","698 gp","1,048 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20iron%20tea%20kettle_bgdia","","True"
"Hellfire Javelin","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20javelin_bgdia","","True"
"Hellfire Knightly Lance","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","918.02","918 gp","734 gp","1,101 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20knightly%20lance_bgdia","","True"
"Hellfire Knightly Sword","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","880.73","880 gp","704 gp","1,056 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20knightly%20sword_bgdia","","True"
"Hellfire Lance","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","892.73","892 gp","714 gp","1,071 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20lance_bgdia","","True"
"Hellfire Light Crossbow","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","889.58","889 gp","711 gp","1,067 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20light%20crossbow_bgdia","","True"
"Hellfire Light Hammer","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20light%20hammer_bgdia","","True"
"Hellfire Light Repeating Crossbow","Baldur's Gate: Descent Into Avernus","R","Ranged Weapon","Uncommon","No","889.58","889 gp","711 gp","1,067 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20light%20repeating%20crossbow_bgdia","","True"
"Hellfire Lom Lom Dagger","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20lom%20lom%20dagger_bgdia","","True"
"Hellfire Longbow","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","873.71","873 gp","698 gp","1,048 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20longbow_bgdia","","True"
"Hellfire Longsword","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","880.73","880 gp","704 gp","1,056 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20longsword_bgdia","","True"
"Hellfire Mace","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","860.43","860 gp","688 gp","1,032 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20mace_bgdia","","True"
"Hellfire Maul","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","926.86","926 gp","741 gp","1,112 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20maul_bgdia","","True"
"Hellfire Military Fork","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","923.0","923 gp","738 gp","1,107 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20military%20fork_bgdia","","True"
"Hellfire Morningstar","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","885.71","885 gp","708 gp","1,062 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20morningstar_bgdia","","True"
"Hellfire Musket","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","1000.0","1,000 gp","800 gp","1,200 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20musket_bgdia","","True"
"Hellfire Nakudama Bubble Rod","Baldur's Gate: Descent Into Avernus","R","Ranged Weapon","Uncommon","No","861.72","861 gp","689 gp","1,034 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20nakudama%20bubble%20rod_bgdia","","True"
"Hellfire Parrying Dagger","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20parrying%20dagger_bgdia","","True"
"Hellfire Pike","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","911.75","911 gp","729 gp","1,094 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20pike_bgdia","","True"
"Hellfire Pistol","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","880.73","880 gp","704 gp","1,056 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20pistol_bgdia","","True"
"Hellfire Pitchfork","The Griffon's Saddlebag: Book One","M|XPHB","Melee Weapon","Very Rare","Yes","11035.85","11,035 gp","8,828 gp","13,243 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20pitchfork_24griffonssaddlebag1","🤖","False"
"Hellfire Polearm","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","930.02","930 gp","744 gp","1,116 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20polearm_bgdia","","True"
"Hellfire Punch Knife","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","855.45","855 gp","684 gp","1,026 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20punch%20knife_bgdia","","True"
"Hellfire Punching Dagger","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20punching%20dagger_bgdia","","True"
"Hellfire Quarterstaff","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","860.43","860 gp","688 gp","1,032 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20quarterstaff_bgdia","","True"
"Hellfire Rapier","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","873.71","873 gp","698 gp","1,048 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20rapier_bgdia","","True"
"Hellfire Repeater Crossbow","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","895.4","895 gp","716 gp","1,074 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20repeater%20crossbow_bgdia","","True"
"Hellfire Repeater Crossbow, Hand","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","855.45","855 gp","684 gp","1,026 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20repeater%20crossbow,%20hand_bgdia","","True"
"Hellfire Repeater Crossbow, Heavy","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","913.58","913 gp","730 gp","1,096 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20repeater%20crossbow,%20heavy_bgdia","","True"
"Hellfire Repeater Needler","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","750.0","750 gp","600 gp","900 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20repeater%20needler_bgdia","🤖","False"
"Hellfire Repeater Slinger","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","899.75","899 gp","719 gp","1,079 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20repeater%20slinger_bgdia","","True"
"Hellfire Returning Club","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20returning%20club_bgdia","","True"
"Hellfire Sabre","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","2748.71","2,748 gp","2,198 gp","3,298 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20sabre_bgdia","⚠️","True"
"Hellfire Scimitar","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","855.45","855 gp","684 gp","1,026 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20scimitar_bgdia","","True"
"Hellfire Secret Stone Sword","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","836.43","836 gp","669 gp","1,003 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20secret%20stone%20sword_bgdia","","True"
"Hellfire Sheathed Staff","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","867.45","867 gp","693 gp","1,040 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20sheathed%20staff_bgdia","","True"
"Hellfire Shepherd Crook","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","860.43","860 gp","688 gp","1,032 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20shepherd%20crook_bgdia","","True"
"Hellfire Shortbow","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20shortbow_bgdia","","True"
"Hellfire Shortsword","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20shortsword_bgdia","","True"
"Hellfire Shovel","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","860.43","860 gp","688 gp","1,032 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20shovel_bgdia","","True"
"Hellfire Sickle","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20sickle_bgdia","","True"
"Hellfire Side-handle Baton","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","2723.43","2,723 gp","2,178 gp","3,268 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20side-handle%20baton_bgdia","⚠️","True"
"Hellfire Sling","Baldur's Gate: Descent Into Avernus","R|XPHB","Ranged Weapon","Uncommon","No","855.45","855 gp","684 gp","1,026 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20sling_bgdia","","True"
"Hellfire Spear","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","855.45","855 gp","684 gp","1,026 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20spear_bgdia","","True"
"Hellfire Steel Jaws","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","899.0","899 gp","719 gp","1,078 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20steel%20jaws_bgdia","","True"
"Hellfire Tapper Sack","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","864.29","864 gp","691 gp","1,037 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20tapper%20sack_bgdia","","True"
"Hellfire Trident","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","885.71","885 gp","708 gp","1,062 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20trident_bgdia","","True"
"Hellfire Umbrella","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","848.43","848 gp","678 gp","1,018 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20umbrella_bgdia","","True"
"Hellfire Vaulter's Axe","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","908.6","908 gp","726 gp","1,090 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20vaulter's%20axe_bgdia","","True"
"Hellfire Vertebrae Sword","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","7611.72","7,611 gp","6,089 gp","9,134 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20vertebrae%20sword_bgdia","⚠️","True"
"Hellfire War Pick","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","873.71","873 gp","698 gp","1,048 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20war%20pick_bgdia","","True"
"Hellfire Warhammer","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","889.58","889 gp","711 gp","1,067 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20warhammer_bgdia","","True"
"Hellfire Whip","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","855.45","855 gp","684 gp","1,026 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20whip_bgdia","","True"
"Hellfire Wrath Axe","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","930.02","930 gp","744 gp","1,116 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20wrath%20axe_bgdia","","True"
"Hellfire Wrath Maul","Baldur's Gate: Descent Into Avernus","M|XPHB","Melee Weapon","Uncommon","No","933.88","933 gp","747 gp","1,120 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20wrath%20maul_bgdia","","True"
"Hellfire Yklwa","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Uncommon","No","880.73","880 gp","704 gp","1,056 gp","Low","Algorithm","https://5e.tools/items.html#hellfire%20yklwa_bgdia","","True"
"Helm of Awareness","Eberron: Forge of the Artificer","","Wondrous Item","Uncommon","No","1012.87","1,012 gp","810 gp","1,215 gp","Low","Algorithm","https://5e.tools/items.html#helm%20of%20awareness_efa","🤖","False"
"Helm of Brilliance","Dungeon Master's Guide (2024)","","Wondrous Item","Very Rare","Yes","50183.11","50,183 gp","40,146 gp","60,219 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#helm%20of%20brilliance_xdmg","⚠️","True"
"Helm of Burning Rage","Monsters of Drakkenheim","","Wondrous Item","Rare","Yes","3066.87","3,066 gp","2,453 gp","3,680 gp","Low","Algorithm","https://5e.tools/items.html#helm%20of%20burning%20rage_monstersofdrakkenheim","🤖","False"
"Helm of Comprehending Languages","Dungeon Master's Guide (2024)","","Wondrous Item","Uncommon","No","778.71","778 gp","622 gp","934 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#helm%20of%20comprehending%20languages_xdmg","","True"
